userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,review_img,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
ㄱㄱㄴㄴㄷ,2022.01.20,1197873,0,1, 168cm, 53kg,BLACK_BEIGE/FREE,['안쪽 털이 묻어나오는것 외에는 딱히 단점이 없습니다. 옷 자체는 멋지네요.'],,2,2,1,3,0,0,0,0
울트라썸머,2022.01.20,1197873,0,1, 171cm, 54kg,BLACK_BEIGE/FREE,"['스타일 이쁘고, 엄청 추운날빼고는 따뜻하고 좋아요~스커트나 바지 다 잘어울리고 이쁘네요~']",,2,2,1,1,0,0,0,0
말랑콩짱,2022.01.19,1197873,0,1, 170cm, 63kg,BLACK_BEIGE/FREE,['옷 완전 좋아용 착샷도 예쁘고 완전 편하고 좋아요'],,1,2,2,2,0,0,0,0
뉴비_32d08937,2022.01.18,1197873,0,1, 166cm, 60kg,BLACK_BEIGE/FREE,['자크 부분이 날카로운게 너무 아쉬웠어요 디자인이나 착용감은 좋아요'],,2,2,2,2,0,0,0,0
sicdan,2022.01.18,1197873,0,1, 160cm, 50kg,BLACK_BEIGE/FREE,['가볍고 따뜻해서 초겨울까지도 입을수있을꺼같아요'],,1,2,1,1,0,0,0,0
고양이키우고싶다,2022.01.17,1197873,0,1, 161cm, 45kg,BLACK_BEIGE/FREE,['길이 적당하고 딱 예쁜 정도입니다. 좀 더 날 풀리면 입어야 할 것 같아요'],,2,2,2,2,0,0,0,0
yabalab,2022.01.17,1197873,0,1, 162cm, 44kg,BLACK_BEIGE/FREE,['많이 오버핏이고 벨트가 조금 거슬리긴 하지만 예뻐서 좋습니다ㅎㅎ'],,2,2,2,2,0,0,0,0
적립금달라,2022.01.16,1197873,0,1, 167cm, 47kg,BLACK_BEIGE/FREE,['사이즈는 조금 큰편이고 가죽 부드럽고 핏 예뻐요'],,1,2,1,1,0,0,0,0
말랑복슝슝,2022.01.15,1197873,0,1, 163cm, 53kg,BLACK_BEIGE/FREE,['생각보다 따뜻해서 겨울에 입어도 괜찮을 것 같아요 고민하고 계신 분들이 얼른 샀으면 좋겠어요!! 지퍼부분이 좀 날카롭고 벨트도 좀 흘러내리긴 한데 그 정도는 감안하고 입을 수 있는 정도에요'],,2,2,2,2,0,0,0,0
뉴비_ceb4fca1,2022.01.15,1197873,0,1, 158cm, 45kg,BLACK_BEIGE/FREE,"['클줄 알았는데 크지않고 예뻐요 얇은거 같은데', <br/>, '생각보다 따뜻해요']",,2,2,1,2,0,0,0,0
j._.u,2022.01.15,1197873,0,1, 163cm, 58kg,BLACK_BEIGE/FREE,['예뿝니다.. 역시 아래 벨트는 풀고다니는게 편하네요 ㅎ 덩치가 커서 부해보일까 걱정했는데 부해보이진 않아요'],,2,2,2,1,0,0,0,0
뉴페이스이페뉴,2022.01.14,1197873,0,1, 174cm, 60kg,BLACK_BEIGE/FREE,['이뻐요 :) 포장도 깔끔하고 안에 털이 옷에 많이 묻긴 한데 옷이 너무 이뻐서ㅎㅎ'],,2,2,2,2,0,0,0,0
밍조디오,2022.01.14,1197873,0,1, 168cm, 64kg,BLACK_BEIGE/FREE,['엉덩이를 덮지 않아서 아쉽긴 하지만 예뻐요.!! 후회가 되지는 않습니다'],,2,2,2,2,0,0,0,0
이수박이박수,2022.01.13,1197873,0,1, 165cm, 52kg,BLACK_BEIGE/FREE,['실제로 입었을 때에도 핏 좋고 또 따뜻해요 추천합니다!!'],,2,3,1,1,0,0,0,0
예빙빅,2022.01.12,1197873,0,1, 162cm, 46kg,BLACK_BEIGE/FREE,['생각보다 두껍지 않아서 조금 걱정이긴한데 예쁘면 잘땡이죠 모'],,2,2,1,2,0,0,0,0
오잉_o_o,2022.01.12,1197873,0,1, 172cm, 52kg,BLACK_BEIGE/FREE,"['아직 입고 밖에 나가보지는 않았지만 따뜻한편인 것 같아요 ', <br/>, '그리고 오버핏이라 그런지 좀 크네요 ㅠㅠ']",,1,2,1,2,0,0,0,0
쥬댐뮤,2022.01.12,1197873,0,1, 160cm, 51kg,BLACK_BEIGE/FREE,['지인 선물했는데 한겨울에도 입을 정도로 따뜻하다고 해요 근데 좀 큰 느낌이 있고 완전 여유롭다고 합니다 생각했던 스타일과 조금 달랐지만 나쁘지 않았다고 합니다'],,1,2,2,2,0,0,0,0
멤버_3ea11c23de7f,2022.01.12,1197873,0,1, 168cm, 57kg,BLACK_BEIGE/FREE,['따뜻해서 한겨울에도 잘 입고다고 있어요 실물이 더 마음에 드네요!ㅎㅎ'],,2,2,1,1,0,0,0,0
대전배찌,2022.01.11,1197873,1,0, 180cm, 82kg,BLACK_BEIGE/FREE,['여자친구 선물해줫는데 너무예쁘다고 좋아했어요 언박싱같이했는데 퀄리티 준수함'],,2,2,2,2,0,0,0,0
마커로,2022.01.11,1197873,0,1, 164cm, 52kg,BLACK_BEIGE/FREE,['여자친구 선물 햇는데 너무 좋아하고 자주 입고 다녀요 색감이 이쁘네요'],,2,2,2,1,0,0,0,0
브르르루룹,2022.01.09,1197873,0,1, 165cm, 52kg,BLACK_BEIGE/FREE,['생각보다 따뜻해요!! 근데 조금 무겁고 주머니 부분에 손 조심하셔야할 거 같아요ㅠㅠ 옷은 이쁩니당'],,2,2,2,2,0,0,0,0
쮜송퐉,2022.01.09,1197873,0,1, 159cm, 57kg,BLACK_BEIGE/FREE,['너무 예쁘고 맘에 들어용 영하 14도에도 따뜻합니다'],,1,2,2,2,0,0,0,0
브론즈_7c8d2a9f08e,2022.01.08,1197873,0,1, 161cm, 52kg,BLACK_BEIGE/FREE,['따뜻하고 좋아요! 이번 겨울 잘 입고 다닐 것 같아요'],,2,2,2,1,0,0,0,0
스지헝,2022.01.07,1197873,0,1, 160cm, 50kg,BLACK_BEIGE/FREE,['딱맞고 좋아요 또 살게요! 남녀공용사이즈애요 ㅎㅎ짱'],,2,2,2,2,0,0,0,0
riiiiiiii,2022.01.07,1197873,0,1, 165cm, 56kg,BLACK_BEIGE/FREE,"['상당히 따뜻 하고  보온성이 좋아요!', <br/>, '엄청 예뻐서 오래 입을것 같아요!']",,2,2,1,1,0,0,0,0
멤버_65d09b109fd2,2022.01.07,1197873,0,1, 168cm, 51kg,BLACK_BEIGE/FREE,['배송 빨랐어요. 안에 양털?부드럽고 따뜻해요 가죽도 부드럽고 좋아요. 무엇보다 기본템으로 아주 훌륭한듯합니다 너무 예쁘게 입고있습니다'],,2,2,1,1,0,0,0,0
뉴니온시몬잉,2022.01.07,1197873,0,1, 160cm, 56kg,BLACK_BEIGE/FREE,['사진에 보이는 거랑 똑같이 예뻐요! 따뜻하고 좋은데 다만 무스탕 입고 장갑은 끼셔야 할 듯요ㅠ주머니에 손 넣을 때 지퍼부분에 닿으면 손이 아파서..'],,2,2,2,2,0,0,0,0
마이노스웩,2022.01.07,1197873,0,1, 160cm, 52kg,BLACK_BEIGE/FREE,['코디하기도 좋고 적당히 박시해서 자주 손이 가는 제품이예용!!'],,1,2,1,2,0,0,0,0
울이음이mom,2022.01.07,1197873,0,1, 158cm, 43kg,BLACK_BEIGE/FREE,"['처음 무스탕이라 부담없이 샀는데', <br/>, '가성비 만족입니다', <br/>, '작은편이라 오버핏이긴한데', <br/>, '부하거나 커보이는핏은 아닙니다', <br/>, '벨트는어쩔수없지만', <br/>, '주머니는 사용안하는게', <br/>, '좋을듯요']",,1,1,1,2,0,0,0,0
이게뭐야미르띤,2022.01.07,1197873,0,1, 168cm, 60kg,BLACK_BEIGE/FREE,"['생각했던것보다 얇았지만 그래도 너무 예쁩니다', <br/>, '같은 디자인 남자꺼도 나오길래 커플로 샀는데', <br/>, '너무 너무 예뻐요 맘에 쏙듭니다!']",,2,2,2,3,0,0,0,0
뉴비_c4c53726,2022.01.06,1197873,0,1, 164cm, 55kg,BLACK_BEIGE/FREE,['생각보다 엄청 따뜻하고 약간 루즈하게 입기 좋아용'],,2,2,2,1,0,0,0,0
쥬유우니,2022.01.06,1197873,0,1, 162cm, 56kg,BLACK_BEIGE/FREE,['이쁘고 무난해서 시킨건데 확실히 인기 있는만큼 길에 지나가면 많이 입은게 보이네요'],,2,2,1,1,0,0,0,0
뉴비_eaf6be41,2022.01.05,1197873,0,1, 162cm, 60kg,BLACK_BEIGE/FREE,['생각보다 크네욤 핏이 벙벙해요 주머니 지퍼 좀 아프구여 저는 냄새는 안심했어요 고냥 가죽 냄새 조금??'],,1,2,2,2,0,0,0,0
덥뮤다,2022.01.04,1197873,0,1, 157cm, 48kg,BLACK_BEIGE/FREE,['생각보다 많이 커요^^ 그래도 넘 예쁨 주머니 살벌해요'],,1,2,1,2,0,0,0,0
락카락카,2022.01.03,1197873,0,1, 166cm, 51kg,BLACK_BEIGE/FREE,['와생각보다따뜻해요 그리고 가벼워요!!!! 무거울까봐걱정햇는데진짜 가벼워요 원래 검정에 흰색털 사고싶엇는데 그냥 갈색털만 잇길래 그냥 삿는데 너무이뻐요갈색이좀이쁜갈새이에요'],,2,2,2,2,0,0,0,0
주님한놈더갑니다,2022.01.03,1197873,0,1, 157cm, 47kg,BLACK_BEIGE/FREE,['따땃하고 좋아요 약간 큼 근데 다른분들 말처럼 주머니가 뢰알 손 넣을때마다 따가움...'],,1,2,1,1,0,0,0,0
박지지은,2022.01.03,1197873,0,1, 158cm, 51kg,BLACK_BEIGE/FREE,['팔 부분이 살짝 들뜨는거는 쩔수인가봐요ㅠ 그래도 이뻐요 무난하게 이뻐요!'],,1,3,1,2,0,0,0,0
포트락,2022.01.03,1197873,0,1, 167cm, 47kg,BLACK_BEIGE/FREE,['털 되게 부드러워서 놀랐어요 예쁘고 무난해서 평소에 입기 좋아요'],,2,2,2,2,0,0,0,0
쏘홓,2022.01.02,1197873,0,1, 162cm, 47kg,BLACK_BEIGE/FREE,['카라부분에 가죽이 대충 잘린 것 같은 마감이라 별 하나 뺐어요 유독 제 상품이 심해서 문의해보니 마감법이 그래서 불량은 아니라네요 그래서 배송비 주고 교환했어요 할인할 때 사서 괜찮은데 정가주기는 좀 비싼 듯'],,2,2,1,2,0,0,0,0
윤희맘1,2022.01.02,1197873,0,1, 163cm, 60kg,BLACK_BEIGE/FREE,['털이 약간 묻어나오기는 하지만 멋스럽고 예쁘네요'],,2,2,2,1,0,0,0,0
뉴비_271c0152,2022.01.02,1197873,0,1, 164cm, 54kg,BLACK_BEIGE/FREE,['디자인도 예쁘고 핏도 좋아요 그리고 너무 따뜻해서 한겨울에도 입어질거같아요'],,2,2,2,2,0,0,0,0
국내산알파카,2022.01.02,1197873,0,1, 167cm, 51kg,BLACK_BEIGE/FREE,['너무예뻐요. 핏도 오버핏이라 어디든 매치하기 편하구 가죽이어도 과하다는 느낌도 없어요ㅔ'],,2,2,2,2,0,0,0,0
뚜루빵보석,2022.01.02,1197873,0,1, 162cm, 49kg,BLACK_BEIGE/FREE,['오버핏 무스탕 플리스 자켓 살짝 무게감은 있는데 입으면 보들보들 합니다. 아쉬운건 엄청 추운 겨울에 입기엔 추워요ㅜ 162에 49인데 안에 니트나 후드 입고 입어도 넉넉하구요! 주머니에 손 넣을때 지퍼에 자꾸 걸려 긁혀요.'],,1,2,1,2,0,0,0,0
영국발음,2022.01.01,1197873,0,1, 181cm, 76kg,BLACK_BEIGE/FREE,"['와이프가 이쁘다고 잘 입네요', <br/>, '지금 날씨는 너무 추워요']",,2,2,2,2,0,0,0,0
soobin01,2022.01.01,1197873,0,1, 159cm, 40kg,BLACK_BEIGE/FREE,"['159cm/40kg 으로 WOMEN 오버핏 무스탕 플리스 자켓 Black_Beige로 구매했습니다.', <br/>, <br/>, '첫 무스탕 구매 후기 입니다. 상품 후기에서 저와 비슷한 신체지수인 분들이 크다고 하셔서 많이 걱정했습니다. 옷을 착용해봤는데 크지 않고 적당했습니다. 무스탕 안에 두꺼운 옷을 입을 수 있어서 좋았습니다. 그리고 의외로 만족스러웠던 점은 보온성입니다. 정말 따뜻했습니다.', <br/>, <br/>, '처음으로 콜릿에서 무스탕을 구매했는데 만족스럽습니다^^', <br/>, '다음에도 구매의사 있습니다~']",,2,2,1,1,0,0,0,0
고만고만15,2022.01.01,1197873,0,1, 165cm, 50kg,BLACK_BEIGE/FREE,['가죽 및 플리스가 부드럽습니다. 라이더 스타일이라 멋스럽고 오버핏이라 무스탕이지만 편하게 입기 좋네요.'],,1,2,2,2,0,0,0,0
북구공주,2022.01.01,1197873,0,1, 162cm, 55kg,BLACK_BEIGE/FREE,['두꺼워서 겨울에 입기 좋고 무엇보다 질이랑 핏이 좋네요'],,2,2,1,1,0,0,0,0
suminby,2021.12.31,1197873,0,1, 170cm, 65kg,BLACK_BEIGE/FREE,"['다 마음에 들고 예뻐요!', <br/>, '근데 주머니가 후기에서 본 것 처럼 진짜 날가로워서 오늘은 손가락이 까지고 피도 났어요..', <br/>, '그리고 주머니 못 쓴다고 생각하시면 됩니다! 위치도 너무 높고 자크가 날카로워서 저는 거의 안써요. 그리고 제가 긴팔 원숭이라 그런가 소매가 쪼오끔 짧지만 그래도 예쁩니다. 무겁진 않은데 오늘 같은 한파에는 좀 추워요']",,2,2,2,2,0,0,0,0
정재현 부인,2021.12.31,1197873,0,1, 163cm, 55kg,BLACK_BEIGE/FREE,['따듯하고 좋음 근데 좀 짧아서 엉덩이가 추움 그래서 이거 입을 땐 바지 따듯한거 입고 입어야함'],,2,3,1,2,0,0,0,0
태그어라운드,2021.12.29,1197873,0,1, 160cm, 52kg,BLACK_BEIGE/FREE,['옷 핏도 좋고 어디에다 잘어울리는 옷이에요 추천해요'],,2,2,2,2,0,0,0,0
뉴비_d389be33f0c3,2021.12.28,1197873,0,1, 160cm, 54kg,BLACK_BEIGE/FREE,"['무스탕자체가 고급스러워 보여요 길이감도 좋고 ', <br/>, '두께도 어느정도 두껍고 딱이애요', <br/>, '폴라티 청바지에 코디하면 시크함의 끝판왕이죠^^']",,2,2,2,2,0,0,0,0
뉴비_c0de830d,2021.12.27,1197873,0,1, 160cm, 46kg,BLACK_BEIGE/FREE,['예뻐요! 전부터 사고 싶어서 보고 있었는데 세일 하길래 샀어요~'],,2,2,2,2,0,0,0,0
제리나는나야둘이될수없어,2021.12.27,1197873,0,1, 170cm, 80kg,BLACK_BEIGE/FREE,['동생 거 대신 주문해줬는데 동생한테는 많이 크고 저한테는 크고 부해보였어요! 그리고 지퍼가 굉장히 날카로워요!핸드크림 필수입니다...'],,1,2,1,1,0,0,0,0
스봉이,2021.12.27,1197873,0,1, 169cm, 54kg,BLACK_BEIGE/FREE,['너무 추울때 빼곤 겨울에 찰떡~배송 빠른건 안비밀'],,2,2,1,2,0,0,0,0
붕어구이,2021.12.27,1197873,0,1, 162cm, 50kg,BLACK_BEIGE/FREE,"['언니 선물로 사줬어요', <br/>, '마음에 들어해요! 배송도 생각보다 빨랐습니당']",,2,2,2,2,0,0,0,0
왔다리갔다리난,2021.12.27,1197873,0,1, 156cm, 42kg,BLACK_BEIGE/FREE,['조금 크긴한데 예쁘게 커서 좋아용 안에 두껍게 껴입을수있어서 생각보다 따듯행용'],,1,2,2,1,0,0,0,0
맹하루,2021.12.26,1197873,0,1, 174cm, 60kg,BLACK_BEIGE/FREE,['배송은 빠르게 잘 왔어요! 근데 한번 입고 벗으니까 털이 엄청 빠지고 안에 검정옷입었는데 검정옷에 털이엄청 묻어요ㅠㅠ 팔이 짧을까 걱정했는데 많이 짧지도않고 입으면 이쁘긴 하네요 나중에 날 풀리면 예쁘게 잘 입을것같아요~!'],,2,3,1,2,0,0,0,0
수정잉 !,2021.12.25,1197873,0,1, 163cm, 50kg,BLACK_BEIGE/FREE,['가죽 재질도 진짜 괜찮고 예뻐요 하나쯤 있으면 언제든 휘뚜루마뚜루 입을 수 있을듯'],,2,2,2,2,0,0,0,0
Zzangnm,2021.12.25,1197873,0,1, 163cm, 50kg,BLACK_BEIGE/FREE,['최근 산 옷들 중에서 제일 맘에듭니다! 좀 더 일찍 사서 더 많이 입고 다닐걸 후회돼요'],,2,3,1,2,0,0,0,0
비요이,2021.12.25,1197873,0,1, 169cm, 55kg,BLACK_BEIGE/FREE,['너무 이뻐요 요즘 제 최애 겨울 아우터 입니다 근데 주머니는 조심하세요'],,2,2,2,1,0,0,0,0
이채원이다,2021.12.25,1197873,0,1, 160cm, 46kg,BLACK_BEIGE/FREE,"['너무 이뻐요 쿠폰 써서 조금 저렴하게 구매했는데', <br/>, '사은품도 오고 짱이에요']",,2,2,2,2,0,0,0,0
dlink,2021.12.24,1197873,0,1, 168cm, 56kg,BLACK_BEIGE/FREE,['생각보다 벙벙한 느낌? 따뜻하긴 엄청 따뜻해요 근데 주머니가 너무 날카롭고.. 뭐 넣기도 불편해서 주머니는 없다고 생각하는 게 좋을듯'],,1,2,2,1,0,0,0,0
과아카몰리,2021.12.23,1197873,0,1, 170cm, 58kg,BLACK_BEIGE/FREE,['디자인 무난해서 샀는데 정말 잘 입고 다녀요! 보온성도 좋고 질리지 않아 어디든 휘뚜르마뚜르 좋습니다'],,2,3,2,1,0,0,0,0
서칸쵸,2021.12.23,1197873,0,1, 159cm, 50kg,BLACK_BEIGE/FREE,"['질이 진짜 좋아요 ,,, 받고 깜짝 놀랬어요 따뜻할거같구 널널하니 안에 기모 후드 입어도 남아요 ! 너무너무 예쁘고 사길 진짜 잘했어요 ㅎㅎ 근데 다른 후기들처럼 주머니 자크가 진짜 아프긴해요 ㅠㅠ 그건 감안하셔야합니당']",,1,1,1,1,0,0,0,0
채ㅇi,2021.12.23,1197873,0,1, 153cm, 44kg,BLACK_BEIGE/FREE,['기장은 괜찮은데 품이 커서 핏이 안예쁜 느낌이에요'],,1,2,2,1,0,0,0,0
뉴비_adcdc6ec,2021.12.22,1197873,0,1, 168cm, 58kg,BLACK_BEIGE/FREE,['예뻐요 따뜻하고 질도 좋아요 추천합니다 길거리에서 진짜 많이 보여요ㅔ'],,1,2,1,1,0,0,0,0
phenon,2021.12.22,1197873,0,1, 160cm, 46kg,BLACK_BEIGE/FREE,"['다른 사이트에서 저렴한 제품 살려고 했는데', <br/>, '털빠짐이 심하다고 해서 여기서 샀어요', <br/>, '가죽상태도 좋고 목 버클 잠궈입었을 때가 제일 따뜻하고 예뻐요']",,2,2,1,1,0,0,0,0
코만도류,2021.12.22,1197873,0,1, 173cm, 47kg,BLACK_BEIGE/FREE,['딱 맞아요 아주따뚯햐요 이뻐요 잘입을게요 배송빨라요'],,2,2,2,2,0,0,0,0
워니수아,2021.12.22,1197873,0,1, 161cm, 48kg,BLACK_BEIGE/FREE,"['배송도 빠르고 이쁘네요..', <br/>, '사이즈 적당하고 사진하고 같아요']",,2,2,2,2,0,0,0,0
패션꼬봉2,2021.12.22,1197873,0,1, 170cm, 54kg,BLACK_BEIGE/FREE,['너무 예뻐요 영하의 날씨에 입는건 무리겠지만 가끔 따뜻한 날에 잘 입을게용'],,2,2,1,2,0,0,0,0
이소야,2021.12.22,1197873,0,1, 168cm, 60kg,BLACK_BEIGE/FREE,['디자인이 너무 이쁘고 사이즈도 오버핏이여서 딱 원하는 오버핏이라서 좋아요! 그리고 길이도 괜찮고 엄청 따뜻해요!! 그리고 색감도 좋고 가죽도 좋아서 다 맘에 들어요 콜릿 제품은 언제나 성공적👍🏻'],,1,2,2,1,0,0,0,0
ㅁㅎㅁㅎ222,2021.12.21,1197873,0,1, 163cm, 55kg,BLACK_BEIGE/FREE,['엄청 추울 때 빼고는 잘 입을 것 같아요! 너무 예뻐요'],,1,2,1,2,0,0,0,0
뉴비_fa8843fe,2021.12.21,1197873,0,1, 172cm, 50kg,BLACK_BEIGE/FREE,"['무스탕 자체는 되게 예뻐요', <br/>, '짧은 상의를 즐겨입어서 크롭으로 샀다가 앞부분이 어정쩡하게 떠서 기본으로 교환했어요!', <br/>, '키 172기준 핏 굿굿입니다!', <br/>, '치마에도 바지에도 잘어울리고 재질도 괜찮아요!', <br/>, '아쉬운 점이 지퍼가 조금 날카로워서 상처가 나기도해요 장식용으로만 쓰려고요ㅠㅠ ㅋㅋ', <br/>, '밑에 벨트가 포인트 돼서 이쁜데 무거워서 살살 내려옵니다 자주 정리해야합니당', <br/>, '양쪽 한바퀴씩 돌려서 고정 해두니 거의 흘러내리지 않아서 한결 편해요!', <br/>, '색상 블랙으로 했고 남자버전이랑 커플로 샀는데 차이는 지퍼 방향?이랑 소매 접은 크기가 아주살짝 큰거(?)빼곤 모르겠어욥 ㅋㅋ', <br/>, '가성비템 커플템으로 추천해욤']",,2,2,2,2,0,0,0,0
뉴비_84214ad2,2021.12.21,1197873,0,1, 156cm, 65kg,BLACK_BEIGE/FREE,['조금 빳빳한데 괜춘 나중에 익숙해질때까지 입으면 도리듯'],,2,3,2,2,0,0,0,0
김@@,2021.12.21,1197873,0,1, 160cm, 47kg,BLACK_BEIGE/FREE,['별로 안 따뜻할 줄 알았는데 패딩만큼 따뜻해서 놀랐어요 그리고 털도 당연히 안 빠지고 가성비 좋게 산거 같아요! 단점은 지퍼부분이 조금 날카로워서 손시려울 때 닿이면 아프다는 점... 그거 빼고 다 좋아용'],,1,2,1,2,0,0,0,0
뉴비_e080a5a8,2021.12.20,1197873,0,1, 168cm, 62kg,BLACK_BEIGE/FREE,['진짜 좋아요 굳 뭘 어떻게 입어도 예뻐서 자주 입어요'],,2,2,2,2,0,0,0,0
chel95,2021.12.20,1197873,0,1, 168cm, 54kg,BLACK_BEIGE/FREE,"['겉에 가죽 퀄리티 생각보다 좋아요! ', <br/>, '검은 니트 입으면 안에 털이 많이 붙어서 그건 좀 아쉽네요 ㅠㅠ']",,2,2,2,2,0,0,0,0
야식엔닭발,2021.12.20,1197873,0,1, 167cm, 60kg,BLACK_BEIGE/FREE,['요즘 날씨에 입기엔 약간 춥긴 한데 그래두 입을만 합니다 무엇보다 이뻐요!!'],,2,3,1,1,0,0,0,0
mmincon,2021.12.20,1197873,0,1, 161cm, 57kg,BLACK_BEIGE/FREE,['오버핏으로 나와서 좀 크긴 해도 막상 입으면 예뻐요 체구 작으신 분들은 크롭 기장으로 나온 거 사면 될 것 같아요 이뿝니다'],,1,2,1,1,0,0,0,0
주디은,2021.12.19,1197873,0,1, 155cm, 46kg,BLACK_BEIGE/FREE,"['전체적으로 정말 만족했던 상품이에요', <br/>, '세일 했을 때 샀는데 사길 정말 잘한 거 같아요']",,2,2,2,2,0,0,0,0
my5658,2021.12.19,1197873,0,1, 167cm, 53kg,BLACK_BEIGE/FREE,['고민하다가 샀는데 정말 잘 산 거 같아요 ~~ 좀 크긴 해서 키 작으신 분들한테는 엄청 클 거 같아요'],,2,2,2,1,0,0,0,0
오셍훈,2021.12.19,1197873,0,1, 163cm, 45kg,BLACK_BEIGE/FREE,['예뻐서 전부터 골라놓기만 하다가 이번에 샀는데 살짝 크긴해도 예뻐용'],,1,2,2,2,0,0,0,0
흥혜라ㄹ,2021.12.19,1197873,0,1, 155cm, 44kg,BLACK_BEIGE/FREE,['그분 손민수 했습니다 너무 예쁘고 따숩네요 잘 입겠습니다 !!!'],,2,2,2,1,0,0,0,0
rlawjddn_,2021.12.18,1197873,0,1, 162cm, 56kg,BLACK_BEIGE/FREE,['받아보고 너무 얇아서 놀랐어요 두꺼운 걸 기대했는데 많이 얇음….벨트 부분도 모델처럼 저러고 못입음 벨트 잘 빠져요 입을 때 빼고 입던지 아님 벨트 채우던지 해야할듯 근데 예쁘긴 예뻐요'],,2,2,2,2,0,0,0,0
엙뷁,2021.12.18,1197873,0,1, 171cm, 58kg,BLACK_BEIGE/FREE,['제 키에도 약간 큰감이 있는걸로 봐서 작은분들이 사면 오버핏이 될거 같아요! 그래도 엄청 이쁩니다.'],,2,2,2,2,0,0,0,0
zcornfl,2021.12.18,1197873,0,1, 160cm, 47kg,BLACK_BEIGE/FREE,['옷 대박 예쁘고 안에 털도 부드럽고 미쳣는데 배송이 더 미쳤어요… 어제 낮에 시켰는데 오늘 왔어요 개빨라요 저는 주머니 지퍼도 그렇게 날카로운 것 같지도 않고 너무 좋았어요 진짜 최고에요..'],,1,2,2,2,0,0,0,0
jwhsgjsj,2021.12.17,1197873,0,1, 160cm, 60kg,BLACK_BEIGE/FREE,"['덩치 커보이지 않고 예뻐요', <br/>, '생각보다 따뜻하게 잘입을듯']",,1,2,2,1,0,0,0,0
김은다리,2021.12.16,1197873,0,1, 163cm, 51kg,BLACK_BEIGE/FREE,['무스탕은 처음 구입하는데 너무 예뻤어요 어떤 옷에도 잘 어울리고 예상외로 따뜻합니다!! 목도리랑 같이 쓰면 겨울에도 입을 수 있어요!!'],,1,2,2,2,0,0,0,0
늘늘늘느리,2021.12.16,1197873,0,1, 170cm, 65kg,BLACK_BEIGE/FREE,['너무 예뻐요 배송은 진짜 너무 빠르고요 좋으요용'],,2,1,2,1,0,0,0,0
골드_ad526f31aec3,2021.12.16,1197873,1,0, 185cm, 75kg,BLACK_BEIGE/FREE,['선물용으로 구입했어여 핏 좋고 이쁜데 벨트가 잘 흘러내림'],,2,2,2,2,0,0,0,0
훠우워어어어어,2021.12.16,1197873,0,1, 157cm, 55kg,BLACK_BEIGE/FREE,['생각보다 따뜻해서 영하로 내려가기 전까지 꾸준히 잘 입었어요 디자인 화면과 똑같이 예쁘고 팔 길이 접어서 조절해도 자연스러워서 키 큰 분도 작은 분도 다 잘 입을 수 있어요'],,2,2,2,2,0,0,0,0
